"Order_ID","Product_ID","Product_Name","Category","Sub_Category","Product_Rating","Marketing_Channel","Quantity","Return_Status","Discount","Sales","Profit","Profit_Margin","Discount_Reason"
"CA-2015-109708","TEC-PH-10001944","Wi-Ex zBoost YX540 Cellular Phone Signal Booster","Technology","Phones","5.0","Social Media","4","No","0.2","467.04","58.38","12.5","Promo"
"CA-2015-136658","OFF-AR-10000817","Manco Dry-Lighter Erasable Highlighter","Office Supplies","Art","5.0","Email","2","No","0.0","6.08","2.0672","34.0","No Discount"
"CA-2016-163636","OFF-AR-10001547","Newell 311","Office Supplies","Art","5.0","Email","2","No","0.2","3.536","0.3094","8.75","Promo"
"US-2017-136707","OFF-BI-10003460","Acco 3-Hole Punch","Office Supplies","Binders","4.0","Ads","4","No","0.2","14.016","4.9056","35.0","Promo"
"CA-2014-113859","FUR-CH-10004698","Padded Folding Chairs, Black, 4/Carton","Furniture","Chairs","4.0","Email","6","No","0.3","340.116","-9.7176","-2.857142857142857","Bulk Deal"
"CA-2017-159457","TEC-PH-10002185","QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3","Technology","Phones","1.0","Ads","3","No","0.2","16.68","5.2125","31.25","Promo"
"CA-2015-101000","OFF-AP-10000179","Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room","Office Supplies","Appliances","4.0","Direct","3","No","0.0","370.14","144.3546","39.0","No Discount"
"US-2015-139759","FUR-CH-10002774","Global Deluxe Stacking Chair, Gray","Furniture","Chairs","3.0","Direct","1","No","0.2","40.784","4.5882","11.249999999999998","Promo"
"CA-2014-137575","TEC-AC-10004571","Logitech G700s Rechargeable Gaming Mouse","Technology","Accessories","3.5","Social Media","2","No","0.0","199.98","83.9916","42.00000000000001","No Discount"
"CA-2014-110072","FUR-FU-10000521","Seth Thomas 14"" Putty-Colored Wall Clock","Furniture","Furnishings","4.0","Direct","4","No","0.2","93.888","12.9096","13.749999999999998","Promo"
"CA-2017-102736","TEC-AC-10004568","Maxell LTO Ultrium - 800 GB","Technology","Accessories","2.0","Social Media","4","No","0.2","89.568","-1.1196","-1.25","Promo"
"US-2014-117380","FUR-TA-10000198","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases","Furniture","Tables","3.0","Ads","1","No","0.4","330.588","-143.2548","-43.33333333333333","Bulk Deal"
"CA-2017-165687","OFF-AP-10004036","Bionaire 99.97% HEPA Air Cleaner","Office Supplies","Appliances","4.0","Ads","2","No","0.0","35.04","12.264","35.0","No Discount"
"CA-2016-149482","OFF-LA-10000248","Avery 52","Office Supplies","Labels","5.0","Referral","2","No","0.0","7.38","3.4686","47.0","No Discount"
"CA-2016-105473","OFF-SU-10003567","Stiletto Hand Letter Openers","Office Supplies","Supplies","3.0","Ads","3","No","0.0","28.8","0.864","3.0","No Discount"
"CA-2017-113208","FUR-FU-10004245","Career Cubicle Clock, 8 1/4"", Black","Furniture","Furnishings","5.0","Email","3","No","0.0","60.84","23.1192","37.99999999999999","No Discount"
"CA-2017-141789","OFF-BI-10001359","GBC DocuBind TL300 Electric Binding System","Office Supplies","Binders","5.0","Referral","2","No","0.0","1793.98","843.1706","47.0","No Discount"
"US-2014-150532","OFF-ST-10000760","Eldon Fold 'N Roll Cart System","Office Supplies","Storage","3.0","Referral","5","No","0.2","55.92","6.291","11.25","Promo"
"CA-2014-124618","TEC-CO-10004202","Brother DCP1000 Digital 3 in 1 Multifunction Machine","Technology","Copiers","1.0","Ads","2","No","0.2","479.984","89.997","18.75","Promo"
"CA-2015-104241","FUR-FU-10001473","DAX Wood Document Frame","Furniture","Furnishings","3.0","Ads","14","No","0.0","192.22","69.1992","36.00000000000001","No Discount"
"CA-2017-102155","OFF-ST-10001496","Standard Rollaway File with Lock","Office Supplies","Storage","4.0","Ads","2","No","0.0","360.38","93.6988","26.0","No Discount"
"CA-2017-159954","OFF-BI-10004876","Wilson Jones Suede Grain Vinyl Binders","Office Supplies","Binders","2.0","Ads","1","No","0.0","2.78","1.3622","49.00000000000001","No Discount"
"CA-2017-159688","TEC-AC-10000736","Logitech G600 MMO Gaming Mouse","Technology","Accessories","5.0","Ads","1","No","0.0","79.99","28.7964","36.0","No Discount"
"US-2014-114377","FUR-CH-10004754","Global Stack Chair with Arms, Black","Furniture","Chairs","1.0","Referral","5","No","0.0","149.9","40.473","26.999999999999996","No Discount"
"CA-2014-158029","FUR-CH-10000988","Hon Olson Stacker Stools","Furniture","Chairs","5.0","Direct","2","No","0.2","225.296","22.5296","10.0","Promo"
"CA-2015-130253","FUR-FU-10002963","Master Caster Door Stop, Gray","Furniture","Furnishings","1.0","Referral","3","No","0.0","15.24","5.1816","34.0","No Discount"
"CA-2016-120180","OFF-SU-10004115","Acme Stainless Steel Office Snips","Office Supplies","Supplies","3.0","Referral","2","No","0.2","11.632","1.0178","8.75","Promo"
"CA-2015-103723","OFF-AR-10003251","Prang Drawing Pencil Set","Office Supplies","Art","4.0","Ads","5","No","0.0","13.9","5.56","40.0","No Discount"
"CA-2016-120355","FUR-CH-10001394","Global Leather Executive Chair","Furniture","Chairs","5.0","Social Media","2","No","0.1","631.782","140.396","22.222222222222218","Promo"
"CA-2015-113222","OFF-BI-10001890","Avery Poly Binder Pockets","Office Supplies","Binders","3.0","Social Media","3","No","0.0","10.74","5.1552","48.0","No Discount"
"US-2017-101518","TEC-AC-10001553","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack","Technology","Accessories","3.0","Ads","3","No","0.2","40.776","0.5097","1.25","Promo"
"US-2015-120502","TEC-PH-10003645","Aastra 57i VoIP phone","Technology","Phones","3.0","Email","2","No","0.2","258.576","19.3932","7.5","Promo"
"CA-2017-103765","OFF-AP-10002311","Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter","Office Supplies","Appliances","5.0","Ads","1","No","0.8","13.762","-24.7716","-179.99999999999997","Clearance"
"CA-2014-149594","FUR-FU-10000222","Seth Thomas 16"" Steel Case Clock","Furniture","Furnishings","5.0","Referral","4","No","0.2","103.936","16.8896","16.25","Promo"
"CA-2016-108959","OFF-ST-10001272","Mini 13-1/2 Capacity Data Binder Rack, Pearl","Office Supplies","Storage","5.0","Referral","1","No","0.2","104.696","6.5435","6.25","Promo"
"CA-2014-146864","OFF-ST-10004946","Desktop 3-Pocket Hot File","Office Supplies","Storage","2.0","Direct","4","No","0.0","216.4","56.264","26.0","No Discount"
"CA-2014-151792","TEC-AC-10001606","Logitech Wireless Performance Mouse MX for PC and Mac","Technology","Accessories","3.0","Ads","3","No","0.2","239.976","53.9946","22.5","Promo"
"CA-2015-125976","TEC-PH-10002496","Cisco SPA301","Technology","Phones","4.0","Social Media","12","No","0.0","1871.88","561.564","30.0","No Discount"
"US-2015-104185","OFF-ST-10001526","Iceberg Mobile Mega Data/Printer Cart","Office Supplies","Storage","3.0","Ads","1","No","0.0","120.33","31.2858","26.0","No Discount"
"CA-2015-114048","FUR-FU-10004351","Staple-based wall hangings","Furniture","Furnishings","4.0","Ads","3","Yes","0.0","29.22","12.8568","44.0","No Discount"
"CA-2016-140207","OFF-BI-10003963","Cardinal Holdit Data Disk Pockets","Office Supplies","Binders","3.0","Social Media","5","No","0.2","29.12","9.828","33.75","Promo"
"CA-2015-154970","FUR-CH-10003396","Global Deluxe Steno Chair","Furniture","Chairs","1.0","Social Media","1","No","0.2","61.584","-6.9282","-11.25","Promo"
"CA-2017-148999","FUR-CH-10002044","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","Furniture","Chairs","4.0","Social Media","4","No","0.2","419.136","-68.1096","-16.249999999999996","Promo"
"CA-2017-155621","FUR-FU-10003535","Howard Miller Distant Time Traveler Alarm Clock","Furniture","Furnishings","1.0","Ads","10","No","0.0","274.2","112.422","41.0","No Discount"
"CA-2015-149384","OFF-BI-10003196","Accohide Poly Flexible Ring Binders","Office Supplies","Binders","5.0","Referral","3","No","0.7","3.366","-2.244","-66.66666666666667","Clearance"
"CA-2017-126676","OFF-EN-10004846","Letter or Legal Size Expandable Poly String Tie Envelopes","Office Supplies","Envelopes","1.0","Referral","3","No","0.0","7.98","3.9102","49.0","No Discount"
"CA-2015-149517","FUR-FU-10003464","Seth Thomas 8 1/2"" Cubicle Clock","Furniture","Furnishings","1.0","Social Media","3","No","0.0","60.84","19.4688","32.0","No Discount"
"CA-2014-127383","OFF-EN-10004773","Staple envelope","Office Supplies","Envelopes","4.0","Social Media","2","No","0.2","49.568","17.9684","36.25","Promo"
"CA-2017-134096","TEC-PH-10000526","Vtech CS6719","Technology","Phones","1.0","Email","5","No","0.2","383.96","38.396","10.0","Promo"
"CA-2016-140928","FUR-TA-10001095","Chromcraft Round Conference Tables","Furniture","Tables","3.0","Direct","4","No","0.45","383.438","-167.3184","-43.63636363636363","Clearance"
"CA-2014-150245","FUR-BO-10002613","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","Furniture","Bookcases","5.0","Email","7","No","0.2","1573.488","196.686","12.5","Promo"
"CA-2015-150441","OFF-BI-10003529","Avery Round Ring Poly Binders","Office Supplies","Binders","3.0","Social Media","4","No","0.0","11.36","5.5664","49.0","No Discount"
"CA-2015-166583","TEC-PH-10001578","Polycom SoundStation2 EX Conference phone","Technology","Phones","3.0","Email","3","No","0.2","971.88","109.3365","11.25","Promo"
"CA-2014-110639","OFF-PA-10003936","Xerox 1994","Office Supplies","Paper","3.0","Email","4","No","0.0","25.92","12.4416","47.99999999999999","No Discount"
"US-2015-108966","FUR-TA-10000577","Bretford CR4500 Series Slim Rectangular Table","Furniture","Tables","5.0","Direct","5","Yes","0.45","957.5775","-383.031","-40.0","Clearance"
"CA-2017-148166","OFF-AR-10004956","Newell 33","Office Supplies","Art","3.0","Direct","4","No","0.2","17.856","2.0088","11.249999999999998","Promo"
"CA-2017-169929","OFF-ST-10002352","Iris Project Case","Office Supplies","Storage","2.0","Referral","5","No","0.0","39.9","10.374","26.0","No Discount"
"CA-2014-121167","OFF-BI-10003676","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Office Supplies","Binders","2.0","Ads","2","No","0.2","17.248","6.0368","35.0","Promo"
"CA-2015-126347","TEC-AC-10003063","Micro Innovations USB RF Wireless Keyboard with Mouse","Technology","Accessories","4.0","Email","2","No","0.0","50.0","10.5","21.0","No Discount"
"CA-2015-101910","FUR-CH-10002647","Situations Contoured Folding Chairs, 4/Set","Furniture","Chairs","3.0","Referral","5","No","0.2","283.92","17.745","6.25","Promo"
"CA-2017-119389","FUR-FU-10001473","Eldon Executive Woodline II Desk Accessories, Mahogany","Furniture","Furnishings","4.0","Direct","3","No","0.2","60.312","5.2773","8.75","Promo"
"CA-2016-121601","OFF-EN-10003862","Laser & Ink Jet Business Envelopes","Office Supplies","Envelopes","5.0","Direct","7","No","0.2","59.752","19.4194","32.49999999999999","Promo"
"CA-2015-102722","TEC-AC-10003116","Memorex Froggy Flash Drive 8 GB","Technology","Accessories","2.0","Social Media","6","No","0.0","106.5","41.535","38.99999999999999","No Discount"
"CA-2016-158302","OFF-PA-10002615","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled","Office Supplies","Paper","4.0","Referral","3","No","0.2","10.584","3.4398","32.5","Promo"
"CA-2017-143434","FUR-FU-10002597","C-Line Magnetic Cubicle Keepers, Clear Polypropylene","Furniture","Furnishings","3.0","Ads","4","No","0.0","19.76","8.2992","42.0","No Discount"
"US-2014-156559","FUR-BO-10000711","Hon Metal Bookcases, Gray","Furniture","Bookcases","3.0","Ads","9","No","0.0","638.82","172.4814","27.0","No Discount"
"CA-2014-127586","OFF-ST-10002615","Dual Level, Single-Width Filing Carts","Office Supplies","Storage","2.0","Email","2","No","0.0","310.12","80.6312","26.0","No Discount"
"CA-2016-144855","OFF-LA-10003766","Self-Adhesive Removable Labels","Office Supplies","Labels","4.0","Email","2","No","0.0","6.3","3.024","48.00000000000001","No Discount"
"CA-2016-126858","FUR-FU-10000448","Tenex Chairmats For Use With Carpeted Floors","Furniture","Furnishings","4.0","Direct","2","No","0.0","31.96","1.598","5.0","No Discount"
"CA-2016-113292","OFF-AP-10003590","Hoover WindTunnel Plus Canister Vacuum","Office Supplies","Appliances","2.0","Referral","3","No","0.2","871.8","87.18","10.000000000000002","Promo"
"CA-2014-124723","FUR-TA-10001307","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","Furniture","Tables","3.0","Email","2","No","0.3","489.23","41.934","8.57142857142857","Bulk Deal"
"CA-2014-100391","OFF-PA-10001471","Strathmore Photo Frame Cards","Office Supplies","Paper","2.0","Ads","2","No","0.0","14.62","6.7252","46.0","No Discount"
"CA-2015-128027","OFF-ST-10001809","Fellowes Officeware Wire Shelving","Office Supplies","Storage","4.0","Email","3","No","0.0","269.49","5.3898","2.0","No Discount"
"CA-2015-139738","OFF-AR-10004602","Boston KS Multi-Size Manual Pencil Sharpener","Office Supplies","Art","5.0","Social Media","7","No","0.2","128.744","12.8744","10.0","Promo"
"CA-2016-127369","OFF-ST-10003306","Letter Size Cart","Office Supplies","Storage","5.0","Referral","5","No","0.0","714.3","207.147","28.999999999999996","No Discount"
"CA-2015-137603","OFF-AR-10001972","Newell 323","Office Supplies","Art","2.0","Email","5","No","0.0","8.4","2.184","26.0","No Discount"
"CA-2017-117394","TEC-AC-10000199","Kingston Digital DataTraveler 8GB USB 2.0","Technology","Accessories","2.0","Referral","4","Yes","0.2","19.04","-1.428","-7.5","Promo"
"CA-2017-157651","TEC-AC-10003116","Memorex Froggy Flash Drive 8 GB","Technology","Accessories","3.0","Social Media","1","No","0.2","14.2","3.3725","23.75","Promo"
"US-2016-141880","FUR-FU-10001979","Dana Halogen Swing-Arm Architect Lamp","Furniture","Furnishings","5.0","Email","3","No","0.2","98.328","9.8328","10.0","Promo"
"US-2017-148551","OFF-BI-10000545","GBC Ibimaster 500 Manual ProClick Binding System","Office Supplies","Binders","5.0","Email","5","No","0.8","760.98","-1141.47","-150.0","Clearance"
"CA-2016-160129","FUR-FU-10003976","DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7","Furniture","Furnishings","1.0","Email","7","No","0.2","70.448","12.3284","17.5","Promo"
"CA-2017-158379","TEC-AC-10002926","Logitech Wireless Marathon Mouse M705","Technology","Accessories","4.0","Referral","2","No","0.2","79.984","22.9954","28.750000000000004","Promo"
"CA-2017-163188","OFF-BI-10000756","Storex DuraTech Recycled Plastic Frosted Binders","Office Supplies","Binders","1.0","Email","9","No","0.0","38.16","19.08","50.0","No Discount"
"CA-2016-114713","OFF-SU-10004664","Acme Softgrip Scissors","Office Supplies","Supplies","4.0","Ads","7","No","0.2","45.584","5.1282","11.249999999999998","Promo"
"US-2014-134614","FUR-TA-10004534","Bevis 44 x 96 Conference Tables","Furniture","Tables","2.0","Email","6","No","0.5","617.7","-407.682","-66.0","Clearance"
"CA-2016-143154","TEC-AC-10002942","WD My Passport Ultra 1TB Portable External Hard Drive","Technology","Accessories","4.0","Social Media","3","No","0.2","165.6","-6.21","-3.75","Promo"
"CA-2016-101469","OFF-AR-10003986","Avery Hi-Liter Pen Style Six-Color Fluorescent Set","Office Supplies","Art","1.0","Social Media","2","Yes","0.0","7.7","3.157","41.0","No Discount"
"US-2017-108063","OFF-AR-10001446","Newell 309","Office Supplies","Art","3.5211267605633805","Social Media","3","No","0.0","34.65","10.395","30.0","No Discount"
"CA-2016-123666","OFF-ST-10001522","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","Office Supplies","Storage","3.4054054054054053","Ads","5","No","0.0","459.95","18.398","4.0","No Discount"
"CA-2015-154921","OFF-EN-10000056","Cameo Buff Policy Envelopes","Office Supplies","Envelopes","3.0","Email","3","No","0.0","186.69","87.7443","47.0","No Discount"
"CA-2017-104822","OFF-LA-10002034","Avery 478","Office Supplies","Labels","3.0","Social Media","5","No","0.0","24.55","12.0295","49.0","No Discount"
"US-2015-101399","FUR-FU-10002918","Eldon ClusterMat Chair Mat with Cordless Antistatic Protection","Furniture","Furnishings","4.0","Direct","7","No","0.6","254.744","-312.0614","-122.49999999999999","Clearance"
"CA-2017-132339","OFF-BI-10003925","Fellowes PB300 Plastic Comb Binding Machine","Office Supplies","Binders","4.0","Social Media","1","No","0.0","387.99","182.3553","47.0","No Discount"
"CA-2015-109113","TEC-AC-10004761","Maxell 4.7GB DVD+RW 3/Pack","Technology","Accessories","5.0","Social Media","2","No","0.2","25.488","4.779","18.75","Promo"
"CA-2015-168529","FUR-FU-10001588","Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black","Furniture","Furnishings","4.0","Social Media","5","No","0.0","145.9","62.737","43.0","No Discount"
"US-2017-104451","OFF-AP-10000692","Fellowes Mighty 8 Compact Surge Protector","Office Supplies","Appliances","3.0","Ads","4","Yes","0.0","81.08","22.7024","28.000000000000004","No Discount"
"CA-2016-151974","OFF-LA-10004484","Avery 476","Office Supplies","Labels","3.0","Email","5","No","0.2","16.52","5.369","32.5","Promo"
"CA-2016-122448","FUR-CH-10002774","Global Deluxe Stacking Chair, Gray","Furniture","Chairs","3.0","Email","3","No","0.2","122.352","13.7646","11.249999999999998","Promo"
"CA-2014-119032","OFF-FA-10003021","Staples","Office Supplies","Fasteners","4.0","Social Media","2","No","0.0","3.76","1.316","35.0","No Discount"
"CA-2015-101889","OFF-EN-10003286","Staple envelope","Office Supplies","Envelopes","5.0","Social Media","3","No","0.2","19.872","6.7068","33.75","Promo"
"CA-2017-118864","TEC-PH-10001809","Panasonic KX T7736-B Digital phone","Technology","Phones","3.0","Email","1","Yes","0.2","119.96","7.4975","6.25","Promo"
"CA-2017-137421","OFF-AR-10001761","Avery Hi-Liter Smear-Safe Highlighters","Office Supplies","Art","3.0","Direct","2","No","0.2","9.344","1.8688","20.0","Promo"
"US-2017-139577","TEC-AC-10004708","Sony 32GB Class 10 Micro SDHC R40 Memory Card","Technology","Accessories","3.0","Referral","5","No","0.0","104.75","21.9975","21.0","No Discount"
"CA-2016-159212","OFF-EN-10002230","Airmail Envelopes","Office Supplies","Envelopes","1.0","Referral","3","Yes","0.0","251.79","118.3413","47.0","No Discount"
"CA-2017-105543","OFF-ST-10003123","Fellowes Bases and Tops For Staxonsteel/High-Stak Systems","Office Supplies","Storage","5.0","Ads","1","No","0.0","33.29","7.9896","24.000000000000004","No Discount"
"US-2016-101497","OFF-PA-10000176","Xerox 1887","Office Supplies","Paper","3.0","Ads","1","No","0.0","18.97","9.1056","48.00000000000001","No Discount"
"CA-2017-153339","FUR-FU-10001967","Telescoping Adjustable Floor Lamp","Furniture","Furnishings","5.0","Direct","1","No","0.2","15.992","0.9995","6.25","Promo"
"CA-2015-126970","OFF-BI-10000138","Acco Translucent Poly Ring Binders","Office Supplies","Binders","4.0","Direct","3","No","0.8","2.808","-4.4928","-160.0","Clearance"
"CA-2016-160479","OFF-AR-10002445","SANFORD Major Accent Highlighters","Office Supplies","Art","1.0","Ads","5","No","0.0","35.4","13.452","38.0","No Discount"
"CA-2016-148747","FUR-BO-10002613","Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors","Furniture","Bookcases","4.0","Ads","2","No","0.15","477.666","84.294","17.64705882352941","Promo"
"CA-2016-117681","FUR-BO-10001798","Bush Somerset Collection Bookcase","Furniture","Bookcases","4.0","Ads","5","No","0.15","556.665","6.549","1.1764705882352944","Promo"
"US-2016-134656","OFF-PA-10003039","Xerox 1960","Office Supplies","Paper","4.0","Referral","4","No","0.2","99.136","30.98","31.25","Promo"
"CA-2017-157273","TEC-PH-10002275","Mitel 5320 IP Phone VoIP phone","Technology","Phones","3.0","Referral","4","No","0.2","604.768","60.4768","10.0","Promo"
"CA-2017-166415","OFF-FA-10004968","Rubber Band Ball","Office Supplies","Fasteners","4.0","Referral","3","No","0.0","11.22","0.2244","1.9999999999999998","No Discount"
"CA-2017-101805","OFF-BI-10002003","Ibico Presentation Index for Binding Systems","Office Supplies","Binders","4.0","Social Media","5","No","0.2","15.92","5.373","33.75","Promo"
"CA-2015-132318","OFF-AP-10000026","Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","Office Supplies","Appliances","1.0","Direct","3","Yes","0.0","182.91","53.0439","29.000000000000004","No Discount"
"CA-2017-110821","TEC-AC-10001552","Logitech K350 2.4Ghz Wireless Keyboard","Technology","Accessories","3.0","Referral","3","No","0.2","119.448","-13.4379","-11.250000000000002","Promo"
"CA-2017-126382","FUR-FU-10002960","Eldon 200 Class Desk Accessories, Burgundy","Furniture","Furnishings","3.0","Email","7","No","0.2","35.168","9.6712","27.500000000000004","Promo"
"CA-2014-104976","OFF-PA-10003845","Xerox 1987","Office Supplies","Paper","5.0","Social Media","6","Yes","0.0","34.68","16.9932","49.00000000000001","No Discount"
"CA-2017-164917","OFF-AR-10004344","Bulldog Vacuum Base Pencil Sharpener","Office Supplies","Art","5.0","Direct","5","No","0.2","47.96","4.1965","8.75","Promo"
"US-2017-110989","TEC-AC-10002345","HP Standard 104 key PS/2 Keyboard","Technology","Accessories","5.0","Ads","3","No","0.0","43.5","10.875","25.0","No Discount"
"CA-2016-148698","OFF-AR-10004022","Panasonic KP-380BK Classic Electric Pencil Sharpener","Office Supplies","Art","3.0","Email","3","No","0.2","86.352","5.397","6.25","Promo"
"CA-2016-157217","TEC-PH-10002070","Griffin GC36547 PowerJolt SE Lightning Charger","Technology","Phones","4.0","Ads","2","No","0.2","35.984","4.498","12.5","Promo"
"CA-2014-136280","OFF-LA-10000452","Avery 488","Office Supplies","Labels","4.0","Social Media","2","Yes","0.2","5.04","1.764","35.0","Promo"
"CA-2017-125640","OFF-LA-10004178","Avery 491","Office Supplies","Labels","1.0","Direct","1","No","0.2","3.304","1.0738","32.50000000000001","Promo"
"CA-2017-103877","OFF-BI-10003650","GBC DocuBind 300 Electric Binding Machine","Office Supplies","Binders","4.0","Direct","3","No","0.0","1577.94","757.4112","48.0","No Discount"
"CA-2015-163923","TEC-AC-10000358","Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB","Technology","Accessories","4.0","Referral","4","No","0.0","151.96","36.4704","23.999999999999996","No Discount"
"CA-2017-130302","TEC-AC-10002001","Logitech Wireless Gaming Headset G930","Technology","Accessories","3.0","Direct","7","No","0.2","895.944","190.3881","21.250000000000004","Promo"
"CA-2015-162047","FUR-CH-10004983","Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms","Furniture","Chairs","4.0","Ads","10","No","0.1","1448.82","209.274","14.444444444444446","Promo"
"CA-2017-122280","OFF-PA-10004911","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk","Office Supplies","Paper","4.0","Ads","2","No","0.0","18.76","9.0048","47.99999999999999","No Discount"
"CA-2015-126669","OFF-PA-10001357","Xerox 1886","Office Supplies","Paper","3.0","Email","2","No","0.2","76.64","26.824","35.0","Promo"
"CA-2016-158617","OFF-PA-10002245","Xerox 1895","Office Supplies","Paper","1.0","Referral","6","No","0.0","35.88","16.146","45.0","No Discount"
"CA-2017-103506","OFF-LA-10001158","Avery Address/Shipping Labels for Typewriters, 4"" x 2""","Office Supplies","Labels","3.0","Email","4","No","0.0","41.4","19.872","48.00000000000001","No Discount"
"CA-2017-154123","FUR-FU-10000629","9-3/4 Diameter Round Wall Clock","Furniture","Furnishings","3.0","Direct","2","No","0.0","27.58","11.5836","42.00000000000001","No Discount"
"CA-2017-144365","OFF-FA-10000735","Staples","Office Supplies","Fasteners","4.0","Ads","4","No","0.0","11.68","5.256","45.0","No Discount"
"US-2017-153633","OFF-AR-10002335","DIXON Oriole Pencils","Office Supplies","Art","1.0","Social Media","1","No","0.2","2.064","0.1548","7.5","Promo"
"CA-2017-121314","OFF-PA-10003395","Xerox 1941","Office Supplies","Paper","3.0","Ads","3","No","0.2","251.64","88.074","35.0","Promo"
"CA-2014-120432","OFF-SU-10004661","Acme Titanium Bonded Scissors","Office Supplies","Supplies","1.0","Direct","3","No","0.0","25.5","6.63","26.0","No Discount"
"CA-2015-138492","OFF-ST-10002583","Fellowes Neat Ideas Storage Cubes","Office Supplies","Storage","1.0","Ads","2","No","0.2","51.968","-10.3936","-20.0","Promo"
"CA-2017-123624","TEC-AC-10000682","Kensington K72356US Mouse-in-a-Box USB Desktop Mouse","Technology","Accessories","4.0","Direct","5","Yes","0.0","82.95","29.0325","35.0","No Discount"
"CA-2016-113817","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Office Supplies","Binders","3.0","Social Media","2","No","0.2","27.68","9.688","35.0","Promo"
"CA-2016-144939","FUR-CH-10003199","Office Star - Contemporary Task Swivel Chair","Furniture","Chairs","5.0","Ads","6","No","0.1","599.292","93.2232","15.555555555555555","Promo"
"CA-2017-158344","TEC-AC-10002006","Memorex Micro Travel Drive 16 GB","Technology","Accessories","1.0","Direct","4","No","0.0","63.96","19.8276","31.0","No Discount"
"CA-2017-123638","FUR-CH-10002647","Situations Contoured Folding Chairs, 4/Set","Furniture","Chairs","4.0","Referral","3","No","0.1","191.646","31.941","16.666666666666668","Promo"
"CA-2014-163013","OFF-AR-10001954","Newell 331","Office Supplies","Art","2.0","Direct","3","No","0.0","14.67","3.9609","27.0","No Discount"
"CA-2017-102267","OFF-FA-10000611","Binder Clips by OIC","Office Supplies","Fasteners","4.0","Email","2","No","0.2","2.368","0.8288","35.0","Promo"
"CA-2016-158869","OFF-PA-10000474","Easy-staple paper","Office Supplies","Paper","4.0","Referral","2","No","0.0","70.88","33.3136","47.0","No Discount"
"US-2016-150140","TEC-PH-10002555","Nortel Meridian M5316 Digital phone","Technology","Phones","4.0","Email","5","No","0.0","1294.75","336.635","26.0","No Discount"
"CA-2016-112942","OFF-PA-10004092","Tops Green Bar Computer Printout Paper","Office Supplies","Paper","3.0","Ads","3","No","0.0","146.82","73.41","50.0","No Discount"
"US-2014-125521","FUR-CH-10003379","Global Commerce Series High-Back Swivel/Tilt Chairs","Furniture","Chairs","2.0","Direct","4","No","0.0","1139.92","284.98","25.0","No Discount"
"CA-2016-115378","FUR-CH-10000863","Novimex Swivel Fabric Task Chair","Furniture","Chairs","5.0","Referral","2","No","0.0","301.96","33.2156","11.000000000000002","No Discount"
"CA-2015-114923","TEC-PH-10003931","JBL Micro Wireless Portable Bluetooth Speaker","Technology","Phones","5.0","Referral","3","No","0.4","107.982","-26.9955","-25.0","Bulk Deal"
"CA-2017-137365","TEC-AC-10001767","SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card","Technology","Accessories","4.0","Referral","3","No","0.2","95.976","-10.7973","-11.25","Promo"
"CA-2017-107797","OFF-PA-10003848","Xerox 1997","Office Supplies","Paper","3.0","Ads","8","No","0.2","41.472","14.5152","35.0","Promo"
"CA-2017-169411","FUR-FU-10001602","Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear","Furniture","Furnishings","2.0","Direct","1","No","0.0","37.93","6.8274","18.0","No Discount"
"US-2017-164056","FUR-TA-10001307","SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black","Furniture","Tables","3.1052631578947367","Ads","5","No","0.4","1048.35","-69.89","-6.666666666666668","Bulk Deal"
"CA-2017-154088","OFF-PA-10003651","Xerox 1968","Office Supplies","Paper","3.0","Email","5","No","0.2","26.72","9.352","35.0","Promo"
"CA-2016-110730","OFF-SU-10004737","Acme Design Stainless Steel Bent Scissors","Office Supplies","Supplies","5.0","Ads","2","No","0.0","13.68","3.6936","27.0","No Discount"
"CA-2015-144652","OFF-AR-10003732","Newell 333","Office Supplies","Art","3.0","Ads","7","No","0.0","19.46","5.0596","25.999999999999996","No Discount"
